Circular Vision 5 video camera's feed the monitor screens giving Change a 360 degree view.,Combat Sense
Danger Detection In ability to instantly calculate the trajectories and arcs of an attacker’s projectile weaponry to allow for an escape.,Combat Sense
"Danger Sense Mn, the lamp glows whenever a mystical threat was active in the world",Combat Sense
"Phera-Sense Am Buzzing, cannot be blindsided and may make defensive actions if they make a successful power FEAT. Intuition remains same in battle. If sense is nullified, Intuition is as listed and all Agility FEATs are at -1cs.",Combat Sense
"Scorpion-Sense Am Buzzing, cannot be blindsided and may make defensive actions if he makes a successful power FEAT. Intuition remains same in battle. If sense is nullified, Intuition is as listed and all Agility FEATs are at -1cs; however, this has recently been nullified.",Combat Sense
"Decoder Ring Ex material, allegedly will decode half of the Pride's book.",Comprehend Languages
Subdermal Translator Am ability to understand most languages in a relatively short span of time.,Comprehend Languages
Universal Translator Un ability to understand/speak several different language,Comprehend Languages
Computer American Son's Armor is controlled by an onboard computer system. His computer is able to perform the following,Computer Links
"Computer Belt This serves three functions. A video scanner records a person’s overall appearance and feeds that information into a visual synthesizer that interpolates the rest of the person’s appearance. Its memory banks can store hundreds of such images. When an image is called up via a code tapped on the belt’s keypad, subtle electrical signals trigger changes in the Chameleon’s body and pigmentation. A secondary signal alters the appearance of his clothing.",Computer Links
Computer Interface Rm ability to access and receive computer information,Computer Links
"Computer Link Whilst wearing the armor, Roger is able to tap into computer and security systems with Rm ability.",Computer Links
Computer Link-Up Am,Computer Links
"Computer Tap Sh-Z ability to tap into computers and find the information that she needs, no matter how good the security of the computer",Computer Links
Cyberetic Interface Mn ability to interface with any system and has cybernetic interlocking capabilities that can integrate mechanical constructs to repair and upgrade the armor.,Computer Links
Cybernetic Communication Am,Computer Links
Cybernetic Glasses Am ability to directly connect to cyberspace,Computer Links
"Dominus Objective The Dominus Objective was a viral router program acquired by Black Box to improve his abilities. It could be installed into any hard drive or computer system, allowing the Objective's true owner to remotely access that system's data without alerting said system. Bashur did not need the Objective to access information, but it also had a secondary function of &#64257;ltering and prioritizing the information it accessed, which was highly useful for Bashur in focusing his talent on &#64257;nding speci&#64257;c pieces of information in the Infonet. Provides +4cs with any matters related to electronic communications, and acts as Un Stealth as applied to computer systems.",Computer Links
Hacking Unit Mn Cybernetic Communication and Control,Computer Links
Left front Belt pouch Secure radio link pocket computer. (Un reason),Computer Links
Left Front Belt Pouch Secure radio link pocket computer. (Un reason),Computer Links
Left Front Belt pouch Secure radio link pocket computer. (Un reason),Computer Links
"Monivac A sentient computer with a Reason of In that maintains the Leader's orbiting space station, with Mn laser defenses.",Computer Links
On-Board Artificial Intelligence The On-Board A.I. is capable of the following:,Computer Links
On-Board Artificial Intelligence (J.A.R.V.I.S.) J.A.R.V.I.S. is capable of the following:,Computer Links
On-Board Computer The armor's computer is able to perform the following,Computer Links
Onboard Artificial Intelligence ,Computer Links
"Psionic-Link Am, the armor is controlled biologically rather than through his regular cybernetic controls. His psionic link continues to function at a distance of several miles.",Computer Links
"Remote Control Unlike other armors that were connected to the wielder's biology, this one is simply directly linked to the user's brain synapses. When not in use, the armor can be constrained to a single bracer around the wrist of the user, to be activated and form around the user's entire body when called upon. When the user wants to show their face, the faceplate can split apart and retract inside of the helmet entirely.",Computer Links
"Remote Gauntlets May be launched from the armor and controlled remotely within a range of 10 areas. Possess Am airspeed (25 areas/round), In body and control. They are considered to act independently and are in addition to any actions taken in the same round.",Computer Links
Systems Monitoring Displays within the helmet inform him of the status of weapons and power level.,Computer Links
Voice Command Spider-Man is able to control his Web-Shooters through vocal commands.,Computer Links
Contacts None,Contacts
Control Un,Control
"Cosmic Awareness Mn, Sam's Nova helmet flashes him different colors to depict different scenarios. It also allows him knowledge of most situations going on near him.",Cosmic Awareness
"Arm Braces Ty material, moves 1/2 an area per round",Cyborg
"Bionic Arm Bishop has been fitted with a new Bionic Arm for his right arm, which gives him the follow power stunts",Cyborg
"Bionic Arms Katu's original arms were torn off by Omega Red, but later replaced by the Russian military with bionic limbs. These limbs have the following traits",Cyborg
"Bionic Parts Cable has been fitted with new bionic parts, which gives him the follow power stunts",Cyborg
Body Harness Firebrand wears a metal cybernetic harness that transforms allowing him to perform various stunts. The harness is made of Am strength metals that are treated to withstand the effects of his powers at up to Un intesity. Some of his stunts include,Cyborg
Cybermancer Suit The Cybermancer suit has a wide array of sophisticated technological armaments such as the following:,Cyborg
Cybernetic Armor Smythe has outfitted the Dragonfliers with a robotic armor that gives them the following:,Cyborg
Cybernetic Body Hodge's cybernetic body is shaped like an insect. The cybernetic body provide Hodge with the following:,Cyborg
Cybernetic Helmet Ant-Man's Cybernetic Helmet gives him the following power stunts,Cyborg
Cybernetic Left Arm Geist’s left arm could be outfitted with various attachments. He has used the following:,Cyborg
"Cybernetic Legs In material, Steel Spider can control a harness with four spider-legs worn on his back. The Steel Spider can perform the following power stunts:",Cyborg
Cybernetics ,Cyborg
"Spider-Legs M.O.D.O.K. is unable to move about due to his greatly deformed body. Unlike the former M.O.D.O.K., M.O.D.O.K. Superior relies on robotic spider-legs for movement. It had the following characteristics:",Cyborg
Danger Room The penthouse boasts a danger room equipped with training robots,Danger Room
Black Bolts Mn damage,Darkforce Generation
"Black Light Rm Darkforce, 2 areas",Darkforce Generation
"Cloak Several times in her life, Ecstasy has possessed a variation on the Darkforce powers of Cloak, such as the following:",Darkforce Generation
Create Fog Am intensity & thickness,Darkforce Generation
"Darkforce Generation Able to draw forth the essence of the dark dimension and release it on Earth. Ecstacy has a stronger control over this material than Cloak, and she can form dark material into a solid, manipulating it as if it were tentacles coming over her body. Ecstasy can give it Am material solidity, and exert Ex Strength through it.",Darkforce Generation
"Darkforce Manipulation Conrad's suit is powered by the Darkforce, allowing him various powers stunts",Darkforce Generation
Fog Rm intensity,Darkforce Generation
Gas Nozzles Mysterio’s costume can be used to release a variety of fogs:,Darkforce Generation
Generate Steam In intensity,Darkforce Generation
Ink Cloud He can generate a 3-area wide field of Rm intensity darkness that lasts for 3 rounds.,Darkforce Generation
"Mist Generation In intensity Fog, She could release a thick, opaque mist that obscured anything within it. The mist was also lacking any oxygen and could suffocate those trapped within it.",Darkforce Generation
Plain Smoke In intensity,Darkforce Generation
Shadow Casting Ex ability to nullify mundane sources of light and Pr ability with magic-based light,Darkforce Generation
Smoke Obscure vision in 1 area,Darkforce Generation
Smoke Bomb Rm intensity opaque mist fills 20 area radius.,Darkforce Generation
Smoke Cloud Ex intensity cloud of black smoke over 2 areas.,Darkforce Generation
Smoke Grenades These devices produce a cloud of Ty obscuring smoke.,Darkforce Generation
"Smoke Pellets Gd intensity smoke screen, 1 area.",Darkforce Generation
"Smoke-Launcher Ex intensity, fills 1 area",Darkforce Generation
"Deathtouch If someone other than Hammer or Anvil touches the Synthecon Cable while it is converting In or higher Kinetic Energy, that person must make an Endurance FEAT vs. death",Death Touch
"Dust of Death Rm intensity poison that caused those failing an End. FEAT to die, with their heads changing to resemble a red skull. He could fire the dust in a pellet form from a specially designed handgun.",Death Touch
"Deflection Rm vs. physical, energy & magic attacks",Deflection
"Running Kurse is the reanimated body of Algrim the Dark Elf Warrior, who was betrayed by his master Malekith while Algrim was in combat with the Mighty Thor. The Beyonder reanimated Algrim, on the brink of death in a lava pit and gave him additional powers adn one overiding desire",Deity
"Black Panther Habit The Black Panther clothing and cape is a holy vest of the living embodiment of Bast, the panther god. As the living embodiment, T'Challa's vest affords him certain abilities:",Deity
